ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,chinese_holiday,chinese_holiday_lower,chinese_holiday_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-08-06,15276.083917918342,-69906.68165084296,54650.640619571226,15276.083917918342,15276.083917918342,-22440.332269710892,-22440.332269710892,-22440.332269710892,0.0,0.0,0.0,0.0,0.0,0.0,12712.879418988168,12712.879418988168,12712.879418988168,-1452.2840566883456,-1452.2840566883456,-1452.2840566883456,-2351.1318084842155,-2351.1318084842155,-2351.1318084842155,-31349.79582352651,-31349.79582352651,-31349.79582352651,0.0,0.0,0.0,-7164.24835179255
2016-08-07,15333.273328788317,-68079.61858977865,52636.33960708076,15333.273328788317,15333.273328788317,-22174.624715171696,-22174.624715171696,-22174.624715171696,0.0,0.0,0.0,0.0,0.0,0.0,13067.101096625038,13067.101096625038,13067.101096625038,-2207.042514434846,-2207.042514434846,-2207.042514434846,-2977.4654660698734,-2977.4654660698734,-2977.4654660698734,-30057.21783129201,-30057.21783129201,-30057.21783129201,0.0,0.0,0.0,-6841.35138638338
2016-08-08,15390.462739658291,-54067.957349002885,59291.64019917722,15390.462739658291,15390.462739658291,-14409.034814841889,-14409.034814841889,-14409.034814841889,0.0,0.0,0.0,0.0,0.0,0.0,17310.221603692746,17310.221603692746,17310.221603692746,-2233.9505781351977,-2233.9505781351977,-2233.9505781351977,-1411.0051757661047,-1411.0051757661047,-1411.0051757661047,-28074.300664633327,-28074.300664633327,-28074.300664633327,0.0,0.0,0.0,981.4279248164021
2016-08-09,15447.652150528265,-51765.246641651465,69495.04459845019,15447.652150528265,15447.652150528265,-4892.413712605405,-4892.413712605405,-4892.413712605405,0.0,0.0,0.0,0.0,0.0,0.0,20844.185774579284,20844.185774579284,20844.185774579284,-1364.226782536586,-1364.226782536586,-1364.226782536586,1320.3942868464421,1320.3942868464421,1320.3942868464421,-25692.766991494544,-25692.766991494544,-25692.766991494544,0.0,0.0,0.0,10555.23843792286
2016-08-10,15504.841561398242,-58008.447620965184,66273.47837105887,15504.841561398242,15504.841561398242,-9190.361019653414,-9190.361019653414,-9190.361019653414,0.0,0.0,0.0,0.0,0.0,0.0,14016.034188893706,14016.034188893706,14016.034188893706,444.5195492105834,444.5195492105834,444.5195492105834,-425.81732500901535,-425.81732500901535,-425.81732500901535,-23225.0974327487,-23225.0974327487,-23225.0974327487,0.0,0.0,0.0,6314.480541744828
2016-08-11,15562.030972268216,-53909.536662693004,57799.721941689364,15562.030972268216,15562.030972268216,-15849.481195007844,-15849.481195007844,-15849.481195007844,0.0,0.0,0.0,0.0,0.0,0.0,-797.8469720540976,-797.8469720540976,-797.8469720540976,3091.2504810379664,3091.2504810379664,3091.2504810379664,2813.270488237455,2813.270488237455,2813.270488237455,-20956.155192229162,-20956.155192229162,-20956.155192229162,0.0,0.0,0.0,-287.45022273962786
2016-08-12,15619.220383138192,-71326.95108560557,45936.45200674171,15619.220383138192,15619.220383138192,-27276.143262201498,-27276.143262201498,-27276.143262201498,0.0,0.0,0.0,0.0,0.0,0.0,-10123.318710827501,-10123.318710827501,-10123.318710827501,6336.693814306563,6336.693814306563,6336.693814306563,-4388.5691645344805,-4388.5691645344805,-4388.5691645344805,-19100.949201146082,-19100.949201146082,-19100.949201146082,0.0,0.0,0.0,-11656.922879063306
2016-08-13,15676.409794008165,-59097.70453457736,59059.191476615444,15676.409794008165,15676.409794008165,-18608.022210119572,-18608.022210119572,-18608.022210119572,0.0,0.0,0.0,0.0,0.0,0.0,-8312.581734345347,-8312.581734345347,-8312.581734345347,9829.935065764736,9829.935065764736,9829.935065764736,-2351.131808475917,-2351.131808475917,-2351.131808475917,-17774.243733063056,-17774.243733063056,-17774.243733063056,0.0,0.0,0.0,-2931.6124161114076
2016-08-14,15733.59920487814,-48843.18180187955,65820.95115884734,15733.59920487814,15733.59920487814,-10166.100232130622,-10166.100232130622,-10166.100232130622,0.0,0.0,0.0,0.0,0.0,0.0,-3364.9399687514347,-3364.9399687514347,-3364.9399687514347,13152.342237969373,13152.342237969373,13152.342237969373,-2977.4654660704273,-2977.4654660704273,-2977.4654660704273,-16976.037035278125,-16976.037035278125,-16976.037035278125,0.0,0.0,0.0,5567.498972747519
2016-08-15,15790.788615748115,-50743.0924181041,67701.57705268436,15790.788615748115,15790.788615748115,-5315.33818268755,-5315.33818268755,-5315.33818268755,0.0,0.0,0.0,0.0,0.0,0.0,-3181.842415732897,-3181.842415732897,-3181.842415732897,15872.250976430467,15872.250976430467,15872.250976430467,-1411.0051757497013,-1411.0051757497013,-1411.0051757497013,-16594.741567635414,-16594.741567635414,-16594.741567635414,0.0,0.0,0.0,10475.450433060565
2016-08-16,15847.97802661809,-50167.96254628579,68866.86835423477,15847.97802661809,15847.97802661809,-4436.75277406506,-4436.75277406506,-4436.75277406506,0.0,0.0,0.0,0.0,0.0,0.0,-6932.066907191247,-6932.066907191247,-6932.066907191247,17602.407022834897,17602.407022834897,17602.407022834897,1320.3942868735614,1320.3942868735614,1320.3942868735614,-16427.487176582257,-16427.487176582257,-16427.487176582257,0.0,0.0,0.0,11411.22525255303
2016-08-17,15905.167437488066,-52770.99587892344,68716.10510266665,15905.167437488066,15905.167437488066,-9386.280566834203,-9386.280566834203,-9386.280566834203,0.0,0.0,0.0,0.0,0.0,0.0,-10797.79893637715,-10797.79893637715,-10797.79893637715,18051.980846053946,18051.980846053946,18051.980846053946,-425.8173250098384,-425.8173250098384,-425.8173250098384,-16214.645151501156,-16214.645151501156,-16214.645151501156,0.0,0.0,0.0,6518.886870653863
2016-08-18,15962.35684835804,-51604.810120302034,66333.17748580832,15962.35684835804,15962.35684835804,-9010.133783021098,-9010.133783021098,-9010.133783021098,0.0,0.0,0.0,0.0,0.0,0.0,-13205.678299503754,-13205.678299503754,-13205.678299503754,17066.006409244692,17066.006409244692,17066.006409244692,2813.2704882527805,2813.2704882527805,2813.2704882527805,-15683.732381014812,-15683.732381014812,-15683.732381014812,0.0,0.0,0.0,6952.223065336942
2016-08-19,16019.546259228015,-58327.65114976718,54213.248668432665,16019.546259228015,16019.546259228015,-17856.151899439443,-17856.151899439443,-17856.151899439443,0.0,0.0,0.0,0.0,0.0,0.0,-13518.169729818654,-13518.169729818654,-13518.169729818654,14647.135418161242,14647.135418161242,14647.135418161242,-4388.569164536548,-4388.569164536548,-4388.569164536548,-14596.548423245487,-14596.548423245487,-14596.548423245487,0.0,0.0,0.0,-1836.6056402114282
2016-08-20,16076.73567009799,-59293.701052959565,60653.923495072886,16076.73567009799,16076.73567009799,-15865.089225061502,-15865.089225061502,-15865.089225061502,0.0,0.0,0.0,0.0,0.0,0.0,-11678.344766935363,-11678.344766935363,-11678.344766935363,10957.279585718286,10957.279585718286,10957.279585718286,-2351.1318084746395,-2351.1318084746395,-2351.1318084746395,-12792.892235369785,-12792.892235369785,-12792.892235369785,0.0,0.0,0.0,211.64644503648924
2016-08-21,16133.925080967963,-55255.53581186696,60189.154303124575,16133.925080967963,16133.925080967963,-15948.635137626537,-15948.635137626537,-15948.635137626537,0.0,0.0,0.0,0.0,0.0,0.0,-9046.199346496838,-9046.199346496838,-9046.199346496838,6299.596862983082,6299.596862983082,6299.596862983082,-2977.4654660641168,-2977.4654660641168,-2977.4654660641168,-10224.567188048657,-10224.567188048657,-10224.567188048657,0.0,0.0,0.0,185.2899433414259
2016-08-22,16191.11449183794,-59238.73312561661,59868.97310126966,16191.11449183794,16191.11449183794,-13792.824021970562,-13792.824021970562,-13792.824021970562,0.0,0.0,0.0,0.0,0.0,0.0,-6491.166092241501,-6491.166092241501,-6491.166092241501,1083.9188684580506,1083.9188684580506,1083.9188684580506,-1411.005175756909,-1411.005175756909,-1411.005175756909,-6974.571622430196,-6974.571622430196,-6974.571622430196,0.0,0.0,0.0,2398.2904698673774
2016-08-23,16248.303902707914,-48570.439543421555,67100.98208054647,16248.303902707914,16248.303902707914,-9897.89331122736,-9897.89331122736,-9897.89331122736,0.0,0.0,0.0,0.0,0.0,0.0,-3740.7830970276286,-3740.7830970276286,-3740.7830970276286,-4219.261993599692,-4219.261993599692,-4219.261993599692,1320.394286859987,1320.394286859987,1320.394286859987,-3258.2425074600274,-3258.2425074600274,-3258.2425074600274,0.0,0.0,0.0,6350.410591480553
2016-08-24,16305.493313577888,-49819.81007710456,64863.52600608349,16305.493313577888,16305.493313577888,-10583.98810994658,-10583.98810994658,-10583.98810994658,0.0,0.0,0.0,0.0,0.0,0.0,-1622.7495248895652,-1622.7495248895652,-1622.7495248895652,-9129.980846947155,-9129.980846947155,-9129.980846947155,-425.8173250124303,-425.8173250124303,-425.8173250124303,594.5595869025669,594.5595869025669,594.5595869025669,0.0,0.0,0.0,5721.505203631308
2016-08-25,16362.682724447865,-46912.24383724795,65245.980907282625,16362.682724447865,16362.682724447865,-7248.547501252935,-7248.547501252935,-7248.547501252935,0.0,0.0,0.0,0.0,0.0,0.0,-1027.7458534070975,-1027.7458534070975,-1027.7458534070975,-13208.726390495976,-13208.726390495976,-13208.726390495976,2813.2704882441076,2813.2704882441076,2813.2704882441076,4174.6542544060285,4174.6542544060285,4174.6542544060285,0.0,0.0,0.0,9114.13522319493
2016-08-26,16419.872135317837,-56830.86514842451,64045.96941220293,16419.872135317837,16419.872135317837,-13576.897790786274,-13576.897790786274,-13576.897790786274,0.0,0.0,0.0,0.0,0.0,0.0,-131.15643411427888,-131.15643411427888,-131.15643411427888,-16099.405031905328,-16099.405031905328,-16099.405031905328,-4388.569164544193,-4388.569164544193,-4388.569164544193,7042.232839777525,7042.232839777525,7042.232839777525,0.0,0.0,0.0,2842.9743445315635
2016-08-27,16477.061546187815,-50503.67459403459,66633.25338155913,16477.061546187815,16477.061546187815,-8865.09684518275,-8865.09684518275,-8865.09684518275,0.0,0.0,0.0,0.0,0.0,0.0,2263.8726364281943,2263.8726364281943,2263.8726364281943,-17561.090466303198,-17561.090466303198,-17561.090466303198,-2351.1318084812683,-2351.1318084812683,-2351.1318084812683,8783.252793173511,8783.252793173511,8783.252793173511,0.0,0.0,0.0,7611.964701005065
2016-08-28,16534.25097650271,-53982.29661171758,65746.30963997537,16534.25097650271,16534.25097650271,-8597.68401361677,-8597.68401361677,-8597.68401361677,0.0,0.0,0.0,0.0,0.0,0.0,2799.3905571176515,2799.3905571176515,2799.3905571176515,-17486.165280034285,-17486.165280034285,-17486.165280034285,-2977.4654660685483,-2977.4654660685483,-2977.4654660685483,9066.556175368423,9066.556175368423,9066.556175368423,0.0,0.0,0.0,7936.56696288594
2016-08-29,16591.440406817605,-54005.273290307035,65164.93170981389,16591.440406817605,16591.440406817605,-10427.493205330851,-10427.493205330851,-10427.493205330851,0.0,0.0,0.0,0.0,0.0,0.0,-806.4809313905489,-806.4809313905489,-806.4809313905489,-15904.398888787695,-15904.398888787695,-15904.398888787695,-1411.0051757777264,-1411.0051757777264,-1411.0051757777264,7694.391790625111,7694.391790625111,7694.391790625111,0.0,0.0,0.0,6163.947201486753
2016-08-30,16648.629837132503,-52732.50979572142,69566.534636781,16648.629837132503,16648.629837132503,-10902.902353050742,-10902.902353050742,-10902.902353050742,0.0,0.0,0.0,0.0,0.0,0.0,-3888.6725833536852,-3888.6725833536852,-3888.6725833536852,-12974.212166594401,-12974.212166594401,-12974.212166594401,1320.3942868643103,1320.3942868643103,1320.3942868643103,4639.588110033031,4639.588110033031,4639.588110033031,0.0,0.0,0.0,5745.727484081761
2016-08-31,16705.819267447398,-51304.202194624246,66455.6916586143,16705.819267447398,16705.819267447398,-11078.857424704755,-11078.857424704755,-11078.857424704755,0.0,0.0,0.0,0.0,0.0,0.0,-1753.469161594335,-1753.469161594335,-1753.469161594335,-8963.619128190323,-8963.619128190323,-8963.619128190323,-425.81732500591306,-425.81732500591306,-425.81732500591306,64.04819008581103,64.04819008581103,64.04819008581103,0.0,0.0,0.0,5626.961842742643
2016-09-01,16763.0086977623,-46974.516566969105,71360.56721387088,16763.0086977623,16763.0086977623,-4691.388358076182,-4691.388358076182,-4691.388358076182,0.0,0.0,0.0,0.0,0.0,0.0,2403.9685798946775,2403.9685798946775,2403.9685798946775,-4223.986609660188,-4223.986609660188,-4223.986609660188,2813.270488247861,2813.270488247861,2813.270488247861,-5684.640816558533,-5684.640816558533,-5684.640816558533,0.0,0.0,0.0,12071.620339686116
2016-09-02,16820.198128077194,-55186.215528800654,63375.40717336087,16820.198128077194,16820.198128077194,-11604.518357524594,-11604.518357524594,-11604.518357524594,0.0,0.0,0.0,0.0,0.0,0.0,4042.9836287224084,4042.9836287224084,4042.9836287224084,840.1859053452426,840.1859053452426,840.1859053452426,-4388.569164514459,-4388.569164514459,-4388.569164514459,-12099.118727077785,-12099.118727077785,-12099.118727077785,0.0,0.0,0.0,5215.6797705526005
2016-09-03,16877.38755839209,-56765.201690593196,64103.48116824101,16877.38755839209,16877.38755839209,-9663.480834320815,-9663.480834320815,-9663.480834320815,0.0,0.0,0.0,0.0,0.0,0.0,5443.571645756816,5443.571645756816,5443.571645756816,5802.680393590594,5802.680393590594,5802.680393590594,-2351.1318084732175,-2351.1318084732175,-2351.1318084732175,-18558.601065195016,-18558.601065195016,-18558.601065195016,0.0,0.0,0.0,7213.906724071274
2016-09-04,16934.576988706984,-48434.58240214889,65454.8298388502,16934.576988706984,16934.576988706984,-7704.274734379077,-7704.274734379077,-7704.274734379077,0.0,0.0,0.0,0.0,0.0,0.0,9418.15208848114,9418.15208848114,9418.15208848114,10246.08449491191,10246.08449491191,10246.08449491191,-2977.4654660835795,-2977.4654660835795,-2977.4654660835795,-24391.045851688556,-24391.045851688556,-24391.045851688556,0.0,0.0,0.0,9230.302254327908
2016-09-05,16991.766419021882,-49757.34953494676,72632.13020658554,16991.766419021882,16991.766419021882,-4070.617922946701,-4070.617922946701,-4070.617922946701,0.0,0.0,0.0,0.0,0.0,0.0,12494.756044754835,12494.756044754835,12494.756044754835,13790.104813454556,13790.104813454556,13790.104813454556,-1411.0051757676306,-1411.0051757676306,-1411.0051757676306,-28944.47360538846,-28944.47360538846,-28944.47360538846,0.0,0.0,0.0,12921.14849607518
2016-09-06,17048.95584933678,-44630.098729850026,77761.65733193666,17048.95584933678,17048.95584933678,-1613.145180214044,-1613.145180214044,-1613.145180214044,0.0,0.0,0.0,0.0,0.0,0.0,12608.974098812685,12608.974098812685,12608.974098812685,16116.96389243865,16116.96389243865,16116.96389243865,1320.3942868686338,1320.3942868686338,1320.3942868686338,-31659.477458334008,-31659.477458334008,-31659.477458334008,0.0,0.0,0.0,15435.810669122737
2016-09-07,17106.14527965168,-43061.00690090886,75154.14358689454,17106.14527965168,17106.14527965168,-874.292011985829,-874.292011985829,-874.292011985829,0.0,0.0,0.0,0.0,0.0,0.0,14692.606074992726,14692.606074992726,14692.606074992726,16993.49779044116,16993.49779044116,16993.49779044116,-425.8173250067614,-425.8173250067614,-425.8173250067614,-32134.578552412942,-32134.578552412942,-32134.578552412942,0.0,0.0,0.0,16231.85326766585
2016-09-08,17163.334709966573,-30911.29679583415,83239.34499807439,17163.334709966573,17163.334709966573,8793.108787043619,8793.108787043619,8793.108787043619,0.0,0.0,0.0,0.0,0.0,0.0,19866.97014968444,19866.97014968444,19866.97014968444,16289.547125797531,16289.547125797531,16289.547125797531,2813.2704882437224,2813.2704882437224,2813.2704882437224,-30176.678976682077,-30176.678976682077,-30176.678976682077,0.0,0.0,0.0,25956.443497010194
2016-09-09,17220.524140281468,-37712.26683556329,82188.37634771864,17220.524140281468,17220.524140281468,2766.4039870334414,2766.4039870334414,2766.4039870334414,0.0,0.0,0.0,0.0,0.0,0.0,18993.44614152595,18993.44614152595,18993.44614152595,13991.913884641537,13991.913884641537,13991.913884641537,-4388.569164521494,-4388.569164521494,-4388.569164521494,-25830.38687461256,-25830.38687461256,-25830.38687461256,0.0,0.0,0.0,19986.92812731491
2016-09-10,17277.713570596363,-41010.53788831545,71361.205500557,17277.713570596363,17277.713570596363,-4701.26344189389,-4701.26344189389,-4701.26344189389,0.0,0.0,0.0,0.0,0.0,0.0,6819.459870130307,6819.459870130307,6819.459870130307,10212.680206033048,10212.680206033048,10212.680206033048,-2351.131808477933,-2351.131808477933,-2351.131808477933,-19382.271709579312,-19382.271709579312,-19382.271709579312,0.0,0.0,0.0,12576.450128702472
2016-09-11,17334.90300091126,-56030.747145886315,59131.85101662707,17334.90300091126,17334.90300091126,-16009.372343303894,-16009.372343303894,-16009.372343303894,0.0,0.0,0.0,0.0,0.0,0.0,-6883.26531466861,-6883.26531466861,-6883.26531466861,5190.253811903953,5190.253811903953,5190.253811903953,-2977.465466086827,-2977.465466086827,-2977.465466086827,-11338.89537445241,-11338.89537445241,-11338.89537445241,0.0,0.0,0.0,1325.5306576073672
2016-09-12,17392.09243122616,-58203.79807167846,61152.973090402775,17392.09243122616,17392.09243122616,-14824.1286987547,-14824.1286987547,-14824.1286987547,0.0,0.0,0.0,0.0,0.0,0.0,-10314.017125229673,-10314.017125229673,-10314.017125229673,-718.6690373075916,-718.6690373075916,-718.6690373075916,-1411.005175775665,-1411.005175775665,-1411.005175775665,-2380.437360441773,-2380.437360441773,-2380.437360441773,0.0,0.0,0.0,2567.9637324714604
2016-09-13,17449.281861541054,-49511.64949190341,70556.37586906408,17449.281861541054,17449.281861541054,-4578.640381277587,-4578.640381277587,-4578.640381277587,0.0,0.0,0.0,0.0,0.0,0.0,-5546.717739201519,-5546.717739201519,-5546.717739201519,-7057.772493750727,-7057.772493750727,-7057.772493750727,1320.394286855059,1320.394286855059,1320.394286855059,6705.455564819603,6705.455564819603,6705.455564819603,0.0,0.0,0.0,12870.641480263468
2016-09-14,17506.47129185595,-42592.794939871295,76207.06410097166,17506.47129185595,17506.47129185595,-1173.9761544773269,-1173.9761544773269,-1173.9761544773269,0.0,0.0,0.0,0.0,0.0,0.0,-2549.616390530574,-2549.616390530574,-2549.616390530574,-13301.185415755455,-13301.185415755455,-13301.185415755455,-425.8173250030699,-425.8173250030699,-425.8173250030699,15102.642976811767,15102.642976811767,15102.642976811767,0.0,0.0,0.0,16332.495137378623
2016-09-15,17563.660722170847,-41658.398502108044,78471.34684496703,17563.660722170847,17563.660722170847,1131.180579966227,1131.180579966227,1131.180579966227,0.0,0.0,0.0,0.0,0.0,0.0,-4837.457494496806,-4837.457494496806,-4837.457494496806,-18894.412849403543,-18894.412849403543,-18894.412849403543,2813.2704882474754,2813.2704882474754,2813.2704882474754,22049.780435619094,22049.780435619094,22049.780435619094,0.0,0.0,0.0,18694.841302137072
2016-09-16,17620.850152485742,-51076.30502801836,67100.40644436725,17620.850152485742,17620.850152485742,-9775.20555892603,-9775.20555892603,-9775.20555892603,0.0,0.0,0.0,0.0,0.0,0.0,-9001.50223893565,-9001.50223893565,-9001.50223893565,-23303.952736490788,-23303.952736490788,-23303.952736490788,-4388.569164529138,-4388.569164529138,-4388.569164529138,26918.818581029544,26918.818581029544,26918.818581029544,0.0,0.0,0.0,7845.644593559711
2016-09-17,17678.03958280064,-55059.80643322411,66552.34711217432,17678.03958280064,17678.03958280064,-11364.33912291214,-11364.33912291214,-11364.33912291214,0.0,0.0,0.0,0.0,0.0,0.0,-12221.597569671401,-12221.597569671401,-12221.597569671401,-26071.65051108562,-26071.65051108562,-26071.65051108562,-2351.1318084826503,-2351.1318084826503,-2351.1318084826503,29280.04076632754,29280.04076632754,29280.04076632754,0.0,0.0,0.0,6313.7004598885
2016-09-18,17735.22901311554,-58866.29569755337,63512.33076300664,17735.22901311554,17735.22901311554,-14560.521308307249,-14560.521308307249,-14560.521308307249,0.0,0.0,0.0,0.0,0.0,0.0,-13661.166949505423,-13661.166949505423,-13661.166949505423,-26868.28684223531,-26868.28684223531,-26868.28684223531,-2977.4654660660385,-2977.4654660660385,-2977.4654660660385,28946.397949499515,28946.397949499515,28946.397949499515,0.0,0.0,0.0,3174.70770480829
2016-09-19,17792.41844343043,-57878.75888557849,60929.10460023004,17792.41844343043,17792.41844343043,-13763.553201631024,-13763.553201631024,-13763.553201631024,0.0,0.0,0.0,0.0,0.0,0.0,-12804.836657193417,-12804.836657193417,-12804.836657193417,-25539.877427586925,-25539.877427586925,-25539.877427586925,-1411.0051757599213,-1411.0051757599213,-1411.0051757599213,25992.166058909268,25992.166058909268,25992.166058909268,0.0,0.0,0.0,4028.8652417994053
2016-09-20,17849.607873745328,-52564.27186960606,65309.61548920598,17849.607873745328,17849.607873745328,-10440.86782343053,-10440.86782343053,-10440.86782343053,0.0,0.0,0.0,0.0,0.0,0.0,-10365.088780605884,-10365.088780605884,-10365.088780605884,-22139.972127531935,-22139.972127531935,-22139.972127531935,1320.39428687138,1320.39428687138,1320.39428687138,20743.79879783592,20743.79879783592,20743.79879783592,0.0,0.0,0.0,7408.740050314798
2016-09-21,17906.797304060226,-49853.106683441074,65784.61880815456,17906.797304060226,17906.797304060226,-11398.54766875921,-11398.54766875921,-11398.54766875921,0.0,0.0,0.0,0.0,0.0,0.0,-7774.634508414259,-7774.634508414259,-7774.634508414259,-16942.04892442472,-16942.04892442472,-16942.04892442472,-425.8173250056623,-425.8173250056623,-425.8173250056623,13743.953089085433,13743.953089085433,13743.953089085433,0.0,0.0,0.0,6508.249635301016
2016-09-22,17963.986734375125,-45215.34068680258,71024.09330278437,17963.986734375125,17963.986734375125,-7053.352909404832,-7053.352909404832,-7053.352909404832,0.0,0.0,0.0,0.0,0.0,0.0,-5131.363874217661,-5131.363874217661,-5131.363874217661,-10427.928322714257,-10427.928322714257,-10427.928322714257,2813.270488242107,2813.270488242107,2813.270488242107,5692.668799284979,5692.668799284979,5692.668799284979,0.0,0.0,0.0,10910.633824970293
2016-09-23,18021.17616469002,-60475.49136416577,65892.979559158,18021.17616469002,18021.17616469002,-12767.211583456197,-12767.211583456197,-12767.211583456197,0.0,0.0,0.0,0.0,0.0,0.0,-2500.0504785261023,-2500.0504785261023,-2500.0504785261023,-3250.834675947461,-3250.834675947461,-3250.834675947461,-4388.569164528113,-4388.569164528113,-4388.569164528113,-2627.7572644545166,-2627.7572644545166,-2627.7572644545166,0.0,0.0,0.0,5253.964581233822
2016-09-24,18078.365595004914,-49898.92478412281,66316.36037731661,18078.365595004914,18078.365595004914,-10149.21161680119,-10149.21161680119,-10149.21161680119,0.0,0.0,0.0,0.0,0.0,0.0,-1187.2463960714015,-1187.2463960714015,-1187.2463960714015,3825.0131852946665,3825.0131852946665,3825.0131852946665,-2351.131808474599,-2351.131808474599,-2351.131808474599,-10435.846597549855,-10435.846597549855,-10435.846597549855,0.0,0.0,0.0,7929.153978203723
2016-09-25,18135.55502531981,-49083.971706268436,67701.33781899491,18135.55502531981,18135.55502531981,-10794.40561511191,-10794.40561511191,-10794.40561511191,0.0,0.0,0.0,0.0,0.0,0.0,-787.2279734928042,-787.2279734928042,-787.2279734928042,10003.030666786939,10003.030666786939,10003.030666786939,-2977.465466082255,-2977.465466082255,-2977.465466082255,-17032.74284232379,-17032.74284232379,-17032.74284232379,0.0,0.0,0.0,7341.1494102079
2016-09-26,18192.744455634707,-50118.9636983672,69769.41199799122,18192.744455634707,18192.744455634707,-7742.988418568664,-7742.988418568664,-7742.988418568664,0.0,0.0,0.0,0.0,0.0,0.0,998.8417375195304,998.8417375195304,998.8417375195304,14542.88714288853,14542.88714288853,14542.88714288853,-1411.0051757736037,-1411.0051757736037,-1411.0051757736037,-21873.712123203124,-21873.712123203124,-21873.712123203124,0.0,0.0,0.0,10449.756037066043
2016-09-27,18249.933885949606,-41823.37754036532,73553.30604941846,18249.933885949606,18249.933885949606,-3402.1397495961965,-3402.1397495961965,-3402.1397495961965,0.0,0.0,0.0,0.0,0.0,0.0,3050.199669599297,3050.199669599297,3050.199669599297,16848.79339942539,16848.79339942539,16848.79339942539,1320.394286853735,1320.394286853735,1320.394286853735,-24621.52710547462,-24621.52710547462,-24621.52710547462,0.0,0.0,0.0,14847.794136353408
2016-09-28,18307.123316264504,-48335.444590509425,69699.19855354473,18307.123316264504,18307.123316264504,-7687.790004277447,-7687.790004277447,-7687.790004277447,0.0,0.0,0.0,0.0,0.0,0.0,1367.7436641840986,1367.7436641840986,1367.7436641840986,16546.314057396157,16546.314057396157,16546.314057396157,-425.81732500825404,-425.81732500825404,-425.81732500825404,-25176.030400849446,-25176.030400849446,-25176.030400849446,0.0,0.0,0.0,10619.333311987057
2016-09-29,18364.3127465794,-52560.29008517641,69821.7789602961,18364.3127465794,18364.3127465794,-10180.86736153642,-10180.86736153642,-10180.86736153642,0.0,0.0,0.0,0.0,0.0,0.0,-2854.457821127479,-2854.457821127479,-2854.457821127479,13537.24503372269,13537.24503372269,13537.24503372269,2813.270488258663,2813.270488258663,2813.270488258663,-23676.925062390295,-23676.925062390295,-23676.925062390295,0.0,0.0,0.0,8183.445385042978
2016-09-30,18421.502176894293,-58819.49657610202,57563.48294798972,18421.502176894293,18421.502176894293,-20297.539970316775,-20297.539970316775,-20297.539970316775,0.0,0.0,0.0,0.0,0.0,0.0,-3453.3485626126817,-3453.3485626126817,-3453.3485626126817,8024.29321766456,8024.29321766456,8024.29321766456,-4388.569164533804,-4388.569164533804,-4388.569164533804,-20479.915460834854,-20479.915460834854,-20479.915460834854,0.0,0.0,0.0,-1876.0377934224816
2016-10-01,18478.691607209188,-58999.336868918515,61226.36484838408,18478.691607209188,18478.691607209188,-17481.688560718776,-17481.688560718776,-17481.688560718776,0.0,0.0,0.0,0.0,0.0,0.0,478.0171204440702,478.0171204440702,478.0171204440702,500.78910907402275,500.78910907402275,500.78910907402275,-2351.1318084812283,-2351.1318084812283,-2351.1318084812283,-16109.362981755641,-16109.362981755641,-16109.362981755641,0.0,0.0,0.0,997.0030464904121
2016-10-02,18535.881037524086,-58630.39872722311,58988.16248068502,18535.881037524086,18535.881037524086,-18914.884534995894,-18914.884534995894,-18914.884534995894,0.0,0.0,0.0,0.0,0.0,0.0,3550.8293461411868,3550.8293461411868,3550.8293461411868,-8294.97413496684,-8294.97413496684,-8294.97413496684,-2977.4654660759434,-2977.4654660759434,-2977.4654660759434,-11193.27428009429,-11193.27428009429,-11193.27428009429,0.0,0.0,0.0,-379.00349747180735
2016-10-03,18593.070467838985,-57602.21473829716,52925.579807775604,18593.070467838985,18593.070467838985,-20790.564517627372,-20790.564517627372,-20790.564517627372,0.0,0.0,0.0,0.0,0.0,0.0,4465.370028140864,4465.370028140864,4465.370028140864,-17456.531661500572,-17456.531661500572,-17456.531661500572,-1411.0051757635083,-1411.0051757635083,-1411.0051757635083,-6388.397708504159,-6388.397708504159,-6388.397708504159,0.0,0.0,0.0,-2197.494049788387
2016-10-04,18650.259898153883,-60085.50793572955,56135.24007411819,18650.259898153883,18650.259898153883,-19785.08858567328,-19785.08858567328,-19785.08858567328,0.0,0.0,0.0,0.0,0.0,0.0,7207.398386871472,7207.398386871472,7207.398386871472,-26008.640805890467,-26008.640805890467,-26008.640805890467,1320.3942868580584,1320.3942868580584,1320.3942868580584,-2304.240453512308,-2304.240453512308,-2304.240453512308,0.0,0.0,0.0,-1134.8286875193953
2016-10-05,18707.449328468778,-58919.30505777416,60564.23522544157,18707.449328468778,18707.449328468778,-21500.4649121152,-21500.4649121152,-21500.4649121152,0.0,0.0,0.0,0.0,0.0,0.0,11377.633788619582,11377.633788619582,11377.633788619582,-33017.46347885783,-33017.46347885783,-33017.46347885783,-425.81732500456314,-425.81732500456314,-425.81732500456314,565.1821031276171,565.1821031276171,565.1821031276171,0.0,0.0,0.0,-2793.015583646422
